Department,Course Code,Course Name,Credits,Coordinator Name,Instructor name,Segment Name,Course Slot Code,Class Timings,Room No.
Mathematics,MA6220,Distribution Theory and Sobolev Spaces,3.00,Dr. Bhakti Bhusan Manna,Dr. Bhakti Bhusan Manna,1-Jun,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",A-220
Mechanical and Aerospace Engineering,ME5200,Additive Manufacturing,1.50,Prof. Venkata Reddy N,Prof. Venkata Reddy N,4-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,ME5810,Advanced Computational Fluid Dynamics,3.00,Dr. Sachidananda Behera,Dr. Sachidananda Behera,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ME5819,Advanced Computational Fluid Dynamics,3.00,Dr. Mahesh M S,Dr. Mahesh M S,1-6,Online course,Online course,Online course
Mechanical and Aerospace Engineering,ME5690,Advanced FEM,3.00,Dr. Viswanath Chinthapenta,Dr. Viswanath Chinthapenta,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,ME5720,Advanced Material Joining Processes,1.50,Dr. Anirban Naskar,Dr. Anirban Naskar,1-3,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ME5081,Advanced Robotics Lab,1.00,Dr. R.Prasanth Kumar,"Dr. R.Prasanth Kumar, Dr. Allaka Himabindu",4-6,AN5_JAN26-APR26,Friday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,ME7100,Advanced Topics in Mathematical Tools,3.00,Dr. Ranabir Dey,Dr. Ranabir Dey,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,AE5040,Aeroelasticity,3.00,Dr. Chandra Prakash,Dr. Chandra Prakash,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,AE5050,Aerospace Propulsion,3.00,Dr. Gnanaprakash,Dr. Gnanaprakash,1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-7-Capacity:70
Mechanical and Aerospace Engineering,ME5700,Analysis and Design of Composite Structures,3.00,Dr. Gangadharan R,Dr. Gangadharan R,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ME1221,Automation Lab,1.00,Dr. Ashok Kumar Pandey,Dr. Ashok Kumar Pandey,1-3,FN2_JAN26-APR26,Tuesday-09:00-11:55,Lab
Mechanical and Aerospace Engineering,ME1050,Basics of Mechanical Engineering,3.00,Prof. Suryakumar S,"Prof. Suryakumar S, Dr. Syed Nizamuddin Khaderi, Dr. Harish ",1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",LHC-03-Capacity:120
Mechanical and Aerospace Engineering,ME4915,BTech Thesis,11.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME5910,Combustion Technology,3.00,Dr. Pankaj Sharadchandra Kolhe,Dr. Pankaj Sharadchandra Kolhe,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5830,Compressible Flow and its Computation,3.00,Dr. Lakshmana Dora Chandrala,Dr. Lakshmana Dora Chandrala,1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-6-Capacity:60
Mechanical and Aerospace Engineering,ME5789,Computational Dynamics and Vibrations,3.00,Dr. Chandrika Prakash Vyasarayani,Dr. Chandrika Prakash Vyasarayani,1-6,Online course,Online course,Online course
Mechanical and Aerospace Engineering,ME5040,Computational Fluid Dynamics Tools,1.50,Dr. Raja Banerjee,Dr. Raja Banerjee,4-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5250,Design for Manufacturing and Assembly,1.50,Dr. Anurup Datta,Dr. Anurup Datta,4-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ID1054,Digital Fabrication,2.00,Dr. Anil Agarwal,Dr. Anil Agarwal,1-6,ID1054_JAN26-APR26,Wednesday-16:00-18:55,LHC-05-Capacity:800
Mechanical and Aerospace Engineering,ME5955,Dual Degree Thesis (Stage 3),22.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME1020,Engineering Mechanics,3.00,Dr. Safvan Palathingal,"Dr. Safvan Palathingal, ",1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-04-Capacity:200
,,,,Dr. Sayak Banerjee.,Dr. Sayak Banerjee.,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-03-Capacity:120
Mechanical and Aerospace Engineering,ME5650,Engineering Noise Control,3.00,Dr. Venkatesham Balide,Dr. Venkatesham Balide,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",C-LH-7-Capacity:70
Mechanical and Aerospace Engineering,ME5723,Experimental Solid Mechanics,3.00,Dr. Ramji M,Dr. Ramji M,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ID1091,Fabrication Lab - II,2.00,Dr. Anirban Naskar,Dr. Anirban Naskar,1-6,Lab,Lab,Lab
Mechanical and Aerospace Engineering,ME5421,Finite Element Methods Lab,1.00,Dr. Muvvala Gopinath,Dr. Muvvala Gopinath,4-6,AN1_JAN26-APR26,Monday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,ME5429,Finite Element Methods Lab,1.00,Dr. Syed Nizamuddin Khaderi,Dr. Syed Nizamuddin Khaderi,1-3,Lab,Lab,Lab
Mechanical and Aerospace Engineering,AE5030,Flight Vehicle Aerodynamics,3.00,Dr. Mahesh M S,Dr. Mahesh M S,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5030,Fluid Mechanics & Heat Transfer,1.50,Dr. Karri Badarinath,Dr. Karri Badarinath,1-3,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5610,Fracture Mechanics,3.00,Dr. Sai Sidhardh,"Dr. Sai Sidhardh
Dr. Ramji ",1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,AE5111,Graduate Laboratory for Aerospace Engineering,1.00,Dr. Gnanaprakash,Dr. Gnanaprakash,1-6,FN2_JAN26-APR26,Tuesday-09:00-11:55,Lab
Mechanical and Aerospace Engineering,ME3110,Heat and Mass Transfer,3.00,Dr. Ankush Kumar Jaiswal,Dr. Ankush Kumar Jaiswal,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",LHc-07-Capacity:200
Mechanical and Aerospace Engineering,AE5070,High-speed Aerodynamics,3.00,Dr. Karthick S K,Dr. Karthick S K,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ME4805,Honour's Project Stage-2,3.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Mechanical and Aerospace Engineering,ME3475,IC Engines Lab,1.00,Dr. Pankaj Sharadchandra Kolhe,Dr. Pankaj Sharadchandra Kolhe,1-3,AN3_JAN26-APR26,Wednesday-15:30-17:25,Lab
Mechanical and Aerospace Engineering,ME5530,Industry 4.0,1.50,Prof. Suryakumar S,Prof. Suryakumar S,1-3,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,ME6100,Industry Lectures,1.00,Dr. Kuchibhatla Sai Aditya Raman,Dr. Kuchibhatla Sai Aditya Raman,1-6,AN3_JAN26-APR26,Wednesday-15:30-17:25,Lecture
Mechanical and Aerospace Engineering,ME5431,Integrated Design & Manufacturing Lab,2.00,Dr. Anurup Datta,Dr. Anurup Datta,1-6,AN4_JAN26-APR26,Thursday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,ME2220,Kinematics & Dynamics of Machinery,3.00,Dr. Kuchibhatla Sai Aditya Raman,Dr. Kuchibhatla Sai Aditya Raman,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,ME6345,M.tech (3-year) Thesis (sem-5)-6,6.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6415,M.tech (3-year) Thesis (sem-6)-1,1.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6425,M.tech (3-year) Thesis (sem-6)-2,2.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6435,M.tech (3-year) Thesis (sem-6)-3,3.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,EV6115,M.Tech Thesis Stage-I,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,EV6125,M.Tech Thesis Stage-II,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6505,M.Tech. Project (Stage-2),12.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Mechanical and Aerospace Engineering,ME3413,Machine Drawing & Solid Modelling,2.00,Dr. Syed Nizamuddin Khaderi,Dr. Syed Nizamuddin Khaderi,1-3,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",LHc-07-Capacity:200
Mechanical and Aerospace Engineering,ME6040,Machine Learning and its Applications,3.00,Dr. G Thulsiram,Dr. G Thulsiram,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",MAE-LH-2 Capacity: 138
Mechanical and Aerospace Engineering,ME2230,Manufacturing Science -1,3.00,Dr. Anirban Naskar,"Dr. Anirban Naskar, Prof. Venkata Reddy N",1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",MAE-LH-2 Capacity: 138
Mechanical and Aerospace Engineering,ME5073,Marine Robotics,3.00,Dr. Allaka Himabindu,Dr. Allaka Himabindu,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5760,Microhydrodynamics,3.00,Dr. Ranabir Dey,Dr. Ranabir Dey,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",C-LH-6-Capacity:60
Mechanical and Aerospace Engineering,ME3425,Mini-Project,1.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Mechanical and Aerospace Engineering,ME5160,Nonlinear Mechanics of Slender Structures,3.00,Dr. Prakhar Gupta,Dr. Prakhar Gupta,1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-5-Capacity:60
Mechanical and Aerospace Engineering,ME3405,Semester Internship,6.00,Unspecified,Unspecified,1-6,Internship,Internship,Internship - No Classroom required
Mechanical and Aerospace Engineering,ME6106,Seminar,1.00,Dr. Raja Banerjee,Dr. Raja Banerjee,1-6,Seminar,Seminar,Seminar - No Classroom required
Mechanical and Aerospace Engineering,ME5053,Soft robotics,3.00,Dr. Prakhar Gupta,"Dr. Prabhat Kumar, Dr. Prakhar Gupta",1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",C-LH-3-Capacity:100
Mechanical and Aerospace Engineering,ME2421,Solid Mechanics Lab,1.00,Dr. Syed Nizamuddin Khaderi,Dr. Syed Nizamuddin Khaderi,4-6,AN4_JAN26-APR26,Thursday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,AE5060,Spacecraft Dynamics and Control,3.00,Dr. Vishnu Rajasekharan Unni,Dr. Vishnu Rajasekharan Unni,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",C-LH-2-Capacity:138
Mechanical and Aerospace Engineering,ME5899,Structural Optimization,2.00,Dr. Prabhat Kumar,Dr. Prabhat Kumar,1-4,Online course,Online course,Online course
Mechanical and Aerospace Engineering,ME2120,Thermodynamics,3.00,Dr. Saravanan Balusamy,Dr. Saravanan Balusamy,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",LHC-14-Capacity:200
Mechanical and Aerospace Engineering,ME5971,Thermo-Fluid Engineering Core Lab II,1.00,Dr. Neetu Tiwari,"Dr. Ankush Kumar Jaiswal, Dr. Neetu Tiwari",1-3,AN2_JAN26-APR26,Tuesday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,ME5441,Thermo-Fluid Engineering Core Lab II (CFD Lab),1.00,Dr. Sachidananda Behera,Dr. Sachidananda Behera,4-6,AN2_JAN26-APR26,Tuesday-14:30-17:25,Lab
Mechanical and Aerospace Engineering,ME5449,Thermo-Fluid Engineering Core Lab II (CFD Lab),1.00,Dr. Karthick S K,Dr. Karthick S K,4-6,Lab,Lab,Lab
Mechanical and Aerospace Engineering,ME5915,Thesis,30.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME5925,Thesis,30.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6915,Thesis,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME6925,Thesis,30.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME7915,Thesis,30.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME7925,Thesis,30.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Mechanical and Aerospace Engineering,ME5799,Topics in Computational Mechanics,3.00,Dr. Niranjan Shrinivas Ghaisas,"Dr. Karthick S K, Dr. Gangadharan R, Dr. Niranjan Shrinivas Ghaisas",1-6,Online course,Online course,Online course
Mechanical and Aerospace Engineering,ME4020,Turbo Machines,3.00,Dr. Neetu Tiwari,Dr. Neetu Tiwari,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",C-LH-7-Capacity:70
Mechanical and Aerospace Engineering,ME5820,Turbulence,3.00,Prof. Venkata Subbaiah K,Prof. Venkata Subbaiah K,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",C-LH-4-Capacity:60
Mechanical and Aerospace Engineering,ME5670,Vehicle Dynamics & Modeling,3.00,Dr. Ashok Kumar Pandey,Dr. Ashok Kumar Pandey,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",C-LH-9-Capacity:66
Mechanical and Aerospace Engineering,ME5021,Vibration Lab,1.00,Dr. G Thulsiram,Dr. G Thulsiram,1-3,FN2_JAN26-APR26,Tuesday-09:00-11:55,Lab
Mechanical and Aerospace Engineering,ME5071,Vision Lab,1.00,Dr. R.Prasanth Kumar,Dr. R.Prasanth Kumar,1-3,AN5_JAN26-APR26,Friday-14:30-17:25,Lab
Medical Device Innovation,MD6226,Biodesign Process,2.00,Dr. Renu John,Dr. Renu John,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",C-LH-9-Capacity:66
Medical Device Innovation,MD6421,Biomedical Devices Standards and Regulations,1.00,Dr. Renu John,Dr. Renu John,5-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",C-LH-7-Capacity:70
Medical Device Innovation,MD6416,Business Plan and Entrepreneurship,2.00,Dr. Nakul Parameswar,Dr. Nakul Parameswar,3-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",
Medical Device Innovation,MD6245,Capstone Project (Stage I),4.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Medical Device Innovation,MD6465,Capstone Project Phase III,8.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Medical Device Innovation,MD6255,Clinical Immersion (Stage II),4.00,Dr. Renu John,Dr. Renu John,1-6,Project,Project,Project - No Classroom required
Medical Device Innovation,MD5720,Flexible and Wearable Electronics,2.00,Dr. Sushmee Badhulika,Dr. Sushmee Badhulika,3-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",C-LH-9-Capacity:66
Medical Device Innovation,MD6411,Intellectual Property and Rights,1.00,Dr. Renu John,Dr. Renu John,5-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",C-LH-7-Capacity:70
Medical Physics,MP6033,Solid State Physics and Electronics Lab,2.00,Dr. Saket Asthana,Dr. Saket Asthana,1-6,,,Lab
Ophthalmic Engineering,OP5033,Applied Optics (Theory + Lab),2.00,Dr. Vandana Sharma,Dr. Vandana Sharma,1-4,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",A-Class Room 114-Capacity:36
Ophthalmic Engineering,OP5110,Computational & Numerical Methods,2.00,Dr. Viswanath Chinthapenta,Dr. Viswanath Chinthapenta,1-4,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",C-LH-9-Capacity:66
Ophthalmic Engineering,OP5053,Eye & Brain-1 : Retina & Visual Cognition,3.00,Dr. Nithyanandan Kanagaraj,Dr. Nithyanandan Kanagaraj,1-4,Online,Online,Online
Ophthalmic Engineering,OP5063,Eye & Brain-2 : Visual Perception & Oculomotor Control,2.00,Dr. Nithyanandan Kanagaraj,Dr. Nithyanandan Kanagaraj,1-6,Online,Online,Online
Ophthalmic Engineering,OP5030,Innovation & Technology in Ophthalmic Engineering,1.00,Dr. Nithyanandan Kanagaraj,Dr. Nithyanandan Kanagaraj,3-6,Online,Online,Online
Ophthalmic Engineering,OP5025,MTech Thesis Stage – II,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Ophthalmic Engineering,OP5020,Multidisciplinary Ophthalmic Imaging,2.00,Dr. Renu John,Dr. Renu John,3-6,,,
Physics,MP5070,Accelerator Physics & Teletherapy Machines,1.00,Dr. Kiritkumar Makwana,Dr. Kiritkumar Makwana,3-4,G_JAN26-APR26,"Tuesday-12:00-12:55,Wednesday-12:00-12:55,Friday-12:00-12:55",PH-3 (50)
Physics,MP5110,Medical Imaging,3.00,Dr. Neelavalli Jaladhar,Dr. Neelavalli Jaladhar,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",
Physics,EP4540,Advanced Functional Materials and Applications,3.00,Dr. Saket Asthana,Dr. Saket Asthana,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",PH-2(60)
Physics,PH5340,Advanced Functional Materials and Applications,3.00,Dr. Saket Asthana,Dr. Saket Asthana,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",PH-2(60)
Physics,PH56210,Advanced methods for simulation of quantum algorithms,2.00,Dr. Archak Purkayastha,Dr. Archak Purkayastha,3-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",A- Class Room 320-Capacity: 80
Physics,PH5840,Beyond the Standard Model,3.00,Dr. Priyotosh Bandyopadhyay,Dr. Priyotosh Bandyopadhyay,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",PH-1-(80)
Physics,PH6068,Computational Solid State Physics,3.00,Dr. Manish Kumar Niranjan,Dr. Manish Kumar Niranjan,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",PH-2(60)
Physics,PH6170,Computational Techniques,3.00,Dr. Anupam Gupta,Dr. Anupam Gupta,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",PH-1-(80)
Physics,EP4130,Data Science Analysis,3.00,Dr. Shantanu Desai,Dr. Shantanu Desai,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-07-Capacity:200
Physics,PH6130,Data Science Analysis,3.00,Dr. Shantanu Desai,Dr. Shantanu Desai,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-07-Capacity:200
Physics,PH5450,"Energy Harvesting: Sources, Circuits, and Applications",3.00,Dr. Mahesh Peddigari,Dr. Mahesh Peddigari,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",PH-1-(80)
Physics,EP5101,EP Lab-IV,2.00,Dr. Saranya Samik Ghosh,Dr. Saranya Samik Ghosh,1-6,AN1_JAN26-APR26,Monday-14:30-17:25,Lab
Physics,PH6710,High Energy Particle Astrophysics,3.00,Dr. Divya Sachdeva,Dr. Divya Sachdeva,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",PH-2(60)
Physics,EP4285,Honors Project II,3.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Physics,PH5730,Introduction to Quantum Communication,2.00,Dr. Alok Kumar Pan,Dr. Alok Kumar Pan,1-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",PH-3(50)
Physics,PH5710,Introduction to Quantum Computing,2.00,Dr. Sangkha Borah,Dr. Sangkha Borah,1-4,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",PH-1-(80)
Physics,PH5025,M.Tech Thesis Stage -II,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Physics,PH5393,Machine Learning for Physical Sciences,3.00,Dr. Sangkha Borah,Dr. Sangkha Borah,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",LHC-03-Capacity:120
Physics,EP4550,MEMS  and Microsystems Technology,3.00,Dr. Prem Pal,Dr. Prem Pal,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",PH-2(60)
Physics,PH5350,MEMS and Microsystem Technology,3.00,Dr. Prem Pal,Dr. Prem Pal,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",PH-2(60)
Physics,PH5201,MSc Lab 1,2.00,Dr. Suryanarayana Jammalamadaka,Dr. Suryanarayana Jammalamadaka,1-6,AN1_JAN26-APR26,Monday-14:30-17:25,Lab
Physics,PH5370,Multi-messenger Astrophysics,3.00,Prof. Anjan Kumar Giri,Prof. Anjan Kumar Giri,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",PH-3(50)
Physics,EP4400,Optical Engineering and Lab,3.00,Dr. Vandana Sharma,Dr. Vandana Sharma,1-6,G_JAN26-APR26,"Tuesday-12:00-12:55,Wednesday-12:00-12:55,Friday-12:00-12:55",PH-2(60)
Physics,PH5360,Optical Engineering and Lab,3.00,Dr. Vandana Sharma,Dr. Vandana Sharma,1-6,G_JAN26-APR26,"Tuesday-12:00-12:55,Wednesday-12:00-12:55,Friday-12:00-12:55",PH-2(60)
Physics,PH5250,Optics & Photonics,3.00,Dr. Bhuvanesh Ramakrishna,Dr. Bhuvanesh Ramakrishna,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",PH-1-(80)
Physics,PH5415,Project,6.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Physics,PH56011,QSD Laboratory - 2 (Experiment),2.00,Dr. Bhuvanesh Ramakrishna,Dr. Bhuvanesh Ramakrishna,1-6,AN5_JAN26-APR26,Friday-14:30-17:25,Lab
Physics,EP7410,Quantum Field Theory,3.00,Dr. Shubho Ranjan Roy,Dr. Shubho Ranjan Roy,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",PH-2(60)
Physics,PH6410,Quantum Field Theory,3.00,Dr. Shubho Ranjan Roy,Dr. Shubho Ranjan Roy,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",PH-2(60)
Physics,PH5650,Quantum Measurement and Sensing,2.00,Dr. Jyoti Ranjan Mohanty,Dr. Jyoti Ranjan Mohanty,1-4,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",PH-2(60)
Physics,PH5230,Quantum Mechanics-II,3.00,Dr. Anurag Tripathi,Dr. Anurag Tripathi,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",PH-1-(80)
Physics,MP5003,"Radiation Detection, Measurement and Instrumentation",3.00,Dr. Saurabh Sandilya,Dr. Saurabh Sandilya,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",PH-3(50)
Physics,PH5430,Spintronics,3.00,Dr. Suryanarayana Jammalamadaka,Dr. Suryanarayana Jammalamadaka,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",PH-2(60)
Physics,PH6810,Supersymmetry,3.00,Dr. Priyotosh Bandyopadhyay,Dr. Priyotosh Bandyopadhyay,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",A-Class Room 112-Capacity:80
Physics,PH5790,Terahertz Devices and Applications,2.00,Dr. Yogesh Kumar Srivastava,Dr. Yogesh Kumar Srivastava,1-4,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",PH-2(60)
Physics,PH53180,Understanding Topological Materials,2.00,Dr. Kanchana V,Dr. Kanchana V,3-6,G_JAN26-APR26,"Tuesday-12:00-12:55,Wednesday-12:00-12:55,Friday-12:00-12:55",PH-1-(80)
Physics,MP5060,X-Ray Physics,2.00,Dr. Mahesh Peddigari,Dr. Mahesh Peddigari,1-4,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",PH-1-(80)
